caption,categoryId,channelId,channelTitle,commentCount,defaultLanguage,definition,description,dimension,dislikeCount,duration,favoriteCount,licensedContent,likeCount,liveBroadcastContent,projection,publishedAt,regionRestriction,tags,title,vidId,viewCount,request_token,contentRating
false,10,UCPY-MmKd_TmLHsezWI9Tyrw,K KIRK PRODUCTIONS,2,xxNoneFoundxx,hd,,2d,0,PT3M11S,0,False,12,none,rectangular,2018-10-01T20:54:25.000Z,,"['viral', 'facebook', 'twitter', 'youtube', 'trending']",BMG KING - CA$H APP (OFFICIAL VIDEO),luF2vmfCSZI,118,CDIQAA,
false,10,UCIt1QZkwwoX0MiaP9DtLy1Q,OrgasmicTunes,1338,xxNoneFoundxx,sd,ANOTHER FAVORITE,2d,1925,PT4M58S,0,False,45595,none,rectangular,2007-11-25T21:52:48.000Z,,"['monteco', 'usher', 'H-TOWN', 'keith', 'sweat', 'after', 'troop', 'Aaron', 'hall', 'Anquette', 'avant', 'ANGIE', 'etc', 'r&b']",H-TOWN- EMOTIONS,Ymj35w2hsCQ,4983774,CDIQAA,
false,10,UC1_Kac_osZQ5QIDoyrpQsFA,HTownVEVO,3327,xxNoneFoundxx,sd,Music video by H-Town performing They Like It Slow. (C) 2004 Relativity Records,2d,2632,PT5M29S,0,True,60466,none,rectangular,2013-09-25T06:46:58.000Z,"{'allowed': ['FR', 'CO', 'FO', 'FM', 'FK', 'FJ', 'FI', 'MR', 'MS', 'EH', 'MQ', 'MV', 'MW', 'MT', 'MU', 'MZ', 'EC', 'MX', 'MY', 'EG', 'VI', 'EE', 'MC', 'VU', 'MA', 'MF', 'MG', 'MD', 'ME', 'ER', 'ES', 'MH', 'MN', 'MO', 'ET', 'MM', 'GT', 'GU', 'GW', 'GP', 'GQ', 'GR', 'GS', 'KW', 'GY', 'GD', 'GE', 'GF', 'GG', 'GA', 'GB', 'KY', 'GL', 'GM', 'GN', 'GH', 'GI', 'WF', 'NZ', 'NU', 'NR', 'NP', 'NO', 'NL', 'NI', 'WS', 'NG', 'NF', 'NE', 'NC', 'NA', 'JO', 'KE', 'KG', 'KH', 'KI', 'TW', 'TV', 'KM', 'KN', 'TR', 'KP', 'TL', 'TO', 'TN', 'TH', 'TK', 'TJ', 'TD', 'KZ', 'TF', 'TC', 'VG', 'AU', 'MP', 'VC', 'SR', 'DM', 'LT', 'DO', 'LV', 'VA', 'DK', 'LR', 'DE', 'US', 'LY', 'AM', 'LA', 'LC', 'LB', 'UA', 'LI', 'UG', 'LK', 'BZ', 'BY', 'HN', 'BS', 'BR', 'BQ', 'BW', 'BV', 'BT', 'BJ', 'BI', 'BH', 'BO', 'BN', 'BM', 'BL', 'BB', 'BA', 'BG', 'BF', 'BE', 'BD', 'ID', 'IE', 'ZW', 'IN', 'IO', 'IL', 'IM', 'IT', 'RE', 'ZA', 'IR', 'IS', 'RO', 'RS', 'RW', 'ZM', 'CX', 'LU', 'CZ', 'CR', 'IQ', 'CU', 'CV', 'CW', 'CH', 'CI', 'CK', 'CL', 'CM', 'CN', 'MK', 'CA', 'CC', 'CD', 'CF', 'CG', 'SH', 'SI', 'SJ', 'SK', 'SL', 'SM', 'SN', 'SO', 'SA', 'SB', 'SC', 'SD', 'SE', 'JM', 'SG', 'SX', 'SY', 'SZ', 'JP', 'RU', 'TG', 'UY', 'SS', 'ST', 'SV', 'HR', 'VN', 'VE', 'CY', 'PA', 'PE', 'PG', 'PF', 'PH', 'PK', 'PM', 'PL', 'PN', 'LS', 'PS', 'PR', 'PT', 'PW', 'PY', 'OM', 'AZ', 'JE', 'AX', 'AW', 'AT', 'DZ', 'AR', 'AS', 'AQ', 'AO', 'AL', 'ML', 'AI', 'AF', 'AG', 'AD', 'AE', 'DJ', 'YT', 'KR', 'TM', 'TZ', 'HU', 'HT', 'QA', 'HK', 'YE', 'HM', 'TT', 'UM', 'UZ']}","['H-Town', 'Pop', 'Relativity Records', 'They Like It Slow']",H-Town - They Like It Slow (Video),wnrGCIpf9FM,5986669,CDIQAA,
true,10,UCweOkPb1wVVH0Q0Tlj4a5Pw,1theK (원더케이),17627,en,hd,"[MV] Triple H(트리플 H) _ RETRO FUTURE 

*English subtitles are now available. :D
(Please click on 'CC' button or activate 'Interactive Transcript' function)

[Notice] 1theK YouTube is also an official channel for the MV, and music shows will count the views from this channel too.
[공지] 1theK YouTube는 MV를 유통하는 공식 채널로, 1theK에 업로드된 MV 조회수 또한 음악방송 순위에 반영됩니다.

:: iTunes : https://itunes.apple.com/album/retro-futurism-ep/1413673364?l=ko&ls=1&app=itunes

In May of last year, ‘Triple H’ who appeared amid high expectations returned to their second mini album in about a year.

‘Triple H’ is a trio project group formed by Cube Entertainment. There are HyunA, the unrivaled female solo, Hui and E'Dawn of Pentagon, who have recently achieved the recognition of their singer-song writer abilities through ‘Shine’ which has quickly climbed the music charts. Through this album, HyunA who has demonstrated her own sexiness and trendy sense by challenging new music and performances, and Hui and E'Dawn who have showed their talent by participating in the production of their own album will generate a significant synergy effect. 

#TripleH#트리플H#RETRO_FUTURE#NEWRELEASE#MV#1theK#원더케이

▶1theK FB  : http://www.facebook.com/1theK
▶1theK TW : https://twitter.com/1theK
▶1theK Kakao : https://goo.gl/otRpZc",2d,11459,PT3M30S,0,True,383616,none,rectangular,2018-07-18T09:12:21.000Z,,"['Kpop', '1theK', '원더케이', 'loen', '로엔', '뮤비', '티져', 'MV', 'Teaser', '신곡', 'new', 'song', '한류', 'hallyu', 'ロエン', 'ミュージック', 'ミュージックビデオ', 'ケーポップ', '韓国の歌', 'アイドル', '韓流', '韓国', '아이돌', 'idol', '트리플H', 'triple h', 'cube', '큐브', '현아', '펜타곤', 'hyuna', 'pentagon', '후이', '이던']",[MV] Triple H(트리플 H) _ RETRO FUTURE,oT8eXpXymmA,7418793,CDIQAA,
true,10,UCPde4guD9yFBRzkxk2PatoA,ALL THE K-POP,2649,ko,hd,(Weekly Idol EP.305) TRIPLE H  Random play dance FULL ver.,2d,1189,PT10M45S,0,True,114497,none,rectangular,2017-05-31T10:00:02.000Z,{'blocked': ['KR']},"['weekly', 'idol', 'talk', 'show', 'triple h', 'k-pop', 'dance', 'music', 'performance', 'performer', '주간', '아이돌', '정형돈', '데프콘', '케이팝', '퍼포먼스', '트리플에이치', '170531']",(Weekly Idol EP.305) TRIPLE H  Random play dance FULL ver.,YiZU4nvoF_Q,5374052,CDIQAA,
false,10,UCKrauyNqwZ4J0OtP4oeNQsQ,H-KAYNE,2062,xxNoneFoundxx,hd,"لتنزيل ""دو وات يو كانت فيت خولة"" من iTunes
 https://goo.gl/P3NHPF
 
 للإستماع لأغنية ""دو وات يو كانت فيت خولة"" على Apple Music 
 https://goo.gl/Pc8ZbB

آش كاين فيت خولة - دو وات يو كانت (فيديو كليب) | 2018
H-Kayne ft Khaoula - Do What You Can’t (Exclusive Music Video) | 2018

Subscribe to H-Kayne Official Channel:
http://bit.ly/HkayneTV

Produced by : BILAL AFRICANO
Mixed by : BILAL AFRICANO
Mastering : par Florent, à Color Sound studio PARIS.
Recorded at : HIBA STUDIO
Lyrics : H-KAYNE & KHAOULA

Digital Distribution: Qanawat
‎ـــــــــــــ 
Follow on Facebook: http://facebook.com/HKayne.Officiel
Follow on Instagram: https://instagram.com/HKayne_Officiel
Follow on Twitter: https://twitter.com/HKayneOfficiel
Official Youtube: http://bit.ly/HkayneTV",2d,1504,PT4M16S,0,False,35427,none,rectangular,2018-03-31T12:01:22.000Z,,"[""Do What You Can't Ft Khaoula"", 'دو وات يو كانت فيت خولة', 'H Kayne', 'اش كاين', 'hkayne', 'Ash Kayn', 'Hkayne', 'H kayne 2018', 'youtube Maroc', 'khaoula moujahid', 'Ach Kayn 2018', 'Ach kayn 2018', 'h kayen', 'H-kayne', 'Do what u can', 'khawla', 'do what you cant', 'H-Kayne ft Khaoula', 'أش كاين', 'خولة مجاهد', 'آش كاين فيت خولة دو وات يو كانت', 'H-Kayne ft Khaoula Do What You Can’t', 'اغاني 2018', 'اغاني مغربي', 'music mp3', 'يوتيوب اغاني', 'اغاني جديده', 'youtube music', 'اغاني مغربية', 'Khaoula 2018', 'آش كاين 2018']",H-Kayne & Khaoula - Do What You Can’t (Exclusive Music Video) | آش كاين و خولة - دو وات يو كانت,z3S9WUkqsRc,1956285,CDIQAA,
false,10,UCz1PeIEiNkKRwWDKFA6RkzQ,Ernesto Schnack,212,xxNoneFoundxx,hd,"New album Herramienta, out on all major digital platforms!

Spotify: https://open.spotify.com/album/6VE0AvxF8h5enlognXJotO

iTunes/Apple: https://itunes.apple.com/album/herramienta/1351104905

Amazon: https://www.amazon.com/gp/product/B079YLX97Z/

Google Play: https://play.google.com/store/music/album/Ernesto_Schnack_Herramienta?id=B7hmbui4ju4giruldwc2zcckygm

https://ernestoschnack.com",2d,7,PT6M45S,0,False,1718,none,rectangular,2018-03-09T15:58:18.000Z,,"['acoustic guitar', 'solo guitar', 'acoustic cover', 'cover song', 'instrumental', 'tool']",H. (Tool Cover) - Ernesto Schnack,rYmUkK1LC6k,30181,CDIQAA,
false,10,UC6oEdvfSsAfMPcOCaJT26HQ,Lyrics Everyday,6,xxNoneFoundxx,hd,"Lyrics for Kevin Gates - Servin H | Lyric Video off of Luca Brasi 3

If you're interested in having your music featured on our channel, or you have copyright issues with this video, please email info@lyricseveryday.com",2d,3,PT3M49S,0,False,61,none,rectangular,2018-09-29T13:29:15.000Z,,"['kevin gates', 'servin h', 'lyrics', 'luca brasi 3']",Kevin Gates - Servin H (Lyrics),aJmRMbsqAsM,2858,CDIQAA,
false,10,UC1B79ni5WoDeT5U-PSnnKRg,H MAGNUM,150,xxNoneFoundxx,hd,"H Magnum (ft. Youcef Raïfi) - De L'or (Clip Officiel)
Stream/Download : https://HMagnum.lnk.to/DeLorALL 
Abonne-toi à la chaîne d'H Magnum : http://bit.ly/1riBLOK

--

H Magnum:
► Facebook : http://bit.ly/HMagnumFB
► Twitter : http://bit.ly/HMagnumTwitter
► Instagram : http://bit.ly/HMagnumINSTA",2d,88,PT3M17S,0,True,5237,none,rectangular,2018-09-26T16:00:22.000Z,,"['H Magnum', 'Youcef Raifi', 'Youcef Raïfi', ""De L'or"", 'Magnum Publishing', 'Hip Hop', 'Rap', 'hmagnum', 'AllPoints']",H Magnum (Ft. Youcef Raïfi) - De L'or (Clip Officiel),hxD5YH2cSG8,155268,CDIQAA,
false,10,UChPsCwzLIghlUKodG5zijfA,Elegant Sister (ES),100,xxNoneFoundxx,hd,"♫ Artist: 月代 彩  (Tsukishiro Hikari)

♫Track:  h

♫Album: EVERYTHING

♫Genre: Instrumental

★  月代 彩 :
Soundcloud: https://soundcloud.com/tukishiro_hikari
Twitter: https://twitter.com/tukishiro_hr
Website: http://cargocollective.com/tukishiro_hikari

★  Illustrator: Say HANa
http://www.pixiv.net/member.php?id=1443093

Illustration: http://www.pixiv.net/member_illust.php?mode=medium&illust_id=60244588

If any artist, producer, circle or studio have any issue with this upload, please contact: EschatologicalGene@gmail.com and this will be modified right away.",2d,33,PT4M27S,0,False,5647,none,rectangular,2016-12-11T15:51:41.000Z,,"['Instrumental', 'Piano', 'Emotional', 'Relaxing', 'Tsukishiro Hikari', 'Elegant Sister', 'Japan']",Tsukishiro Hikari (月代 彩) - h (Album: EVERYTHING),yMZ0je45cqg,389563,CDIQAA,
false,10,UCEPXC2bwmAmxwJxRZ0A1vIw,Hitesh Gidwani,6,xxNoneFoundxx,hd,"#hiteshgidwani #akhladjaave #badshah #loveyatri 
Created and choreographed by Hitesh Gidwani and Kashish Aswani
Video credits : Dev Pahuja
do LIKE SHARE SUBSCRIBE",2d,1,PT2M19S,0,False,103,none,rectangular,2018-10-01T09:51:37.000Z,,"['badshah', 'aayush', 'warina', 'hiteshgidwani']",Akh Lad Jaave (Dance cover)  | Loveyatri | Aayush S | Warina H | Badshah | by Hitesh Gidwani,xQ9RVMnlwrI,976,CDIQAA,
false,10,UCSlBEAhmUdUR2dCPG77GFfA,axeofcreation,95,xxNoneFoundxx,hd,"This special edition of the Axe of Creation is in response to a subscriber, whom after watching my Adam Jones lesson; wanted to know what I knew about TooL's H. Done and done was the answer, we love TooL here at Axe and hope you enjoy this lesson. Let this be a lesson to all you Axers out there, I encourage anyone and everyone to send in inquiries about lesson topics and songs. I will always get to everyone's request as soon as humanly possible. Thank you and keep em' comin, so we can stay slayin!

FOR ALL LESSON TRANSCRIPTIONS AND MORE CLICK HERE
http://axeofcreation.com/?page_id=1336

If you enjoy and appreciate what I do here at the Axe the best way to support is to buy my music, lessons or donate anything you see fit. It all helps and all goes into making each video better than and better! Thank you for your continued support!!!

Make sure to Like, Follow, and Stalk me everywhere you can...

https://www.facebook.com/axeofcreation
https://twitter.com/axeofcreation
https://soundcloud.com/gbolomey
https://soundcloud.com/thedeadpeasantcollection

http://axeofcreation.com/",2d,4,PT13M24S,0,True,476,none,rectangular,2011-02-01T04:25:10.000Z,,"['Tool', 'H.', 'Adam', 'Jones', 'Guitar', 'Lesson']","Tool ""H."" Part I",1wPdH9dg07s,56086,CDIQAA,
false,10,UCy_7EI4zWhasCW9ROv0IajA,AULAS DE VIOLÃO PARA EVANGÉLICOS,3,pt,hd,"Aula 2 Violao Fingerstyle H 5 Ccb  
ideal para quem esta com interesse em aprender a tocar o violão fingerstyle aonde eu ensino passo a passo como você pode evoluir
Aula 2 Violao Fingerstyle H 5 Ccb 
e ao mesmo tempo tocando na prática sem conhecimentos teóricos e se você esta disposto a desenvolver o violão da 
Aula 2 Violao Fingerstyle H 5 Ccb vamos que vamos


VIDEO=https://youtu.be/Q0ACp4_YHGg",2d,0,PT5M3S,0,True,13,none,rectangular,2018-10-01T20:00:02.000Z,,"['AULASDE', 'VIOLÃO', 'P/', 'EVANGÉLICOS', '70290589758249189384EDER']",Aula 2 Violao Fingerstyle H 5 Ccb,Q0ACp4_YHGg,72,CDIQAA,
false,10,UC6KdesxDElk90N6rN4m2nEg,Fitzly,11,xxNoneFoundxx,hd,"GONNA START UPLOADING THESE THROWBACK TAPES IF Y'ALL ARE MESSING WITH IT. TRYNA PUT SOME OF NEWER FANS ONTO THE GODS OLDER BODIES OF WORK. #WALKTHEPLANK COMING SOON. 

DROPPED IN 2011.

DOWNLOAD: https://www.datpiff.com/DaH-Chron-Burgundy-mixtape.254596.html

TRACKLIST & TIMES:
01 - AstroNugs (Prod. Dash x Sean OConnell) 0:00
02 - KID Dynamite (Prod. Dash x Matt Cody x Skibeatz) 1:27
03 - Nine5ive (Prod. Blended Babies) 4:46
04 - Hell & Back ft. Boldy James (Prod. Blended Babies) 7:58
05 - That Action ft. Marz Lovejoy (Prod. Ski Beatz) 11:52
06 - Vapors Feat Roy FrencH (Prod. by Dash x Roy x Matt Cody) 15:00
07 - King of Hearts (Prod. Ski Beatz) 18:21
08 - Dead Batteries (Prod SkyWlkr) 20:52
09 - Literally [Skrew Face] (Prod. Dame Grease) 23:31
10 - Menthol (Prod. Dash x Sean OConnell) 24:57
11 - Kamakazi Monk ft. RetcH (Prod. Dash x Sean OConnell) 27:08
12 - LastNight (Prod. Freddy Finger) 31:43

Twitch-  https://www.twitch.tv/basedfitzly
Twitter - https://twitter.com/basedfitzly
Instagram - https://www.instagram.com/fitzly

Da$H - CHRON BURGUNDY
Mixtape

#DASH
#FITZLY",2d,0,PT35M15S,0,True,34,none,rectangular,2018-09-30T19:30:38.000Z,,"['fitz', 'fitzly', 'fitzlyy', 'retch', 'da$h', 'sha', 'hef', '$ha', 'vince', 'staples', 'earl', 'sweatshirt', 'domo', 'genesis', 'asap', 'mob', 'heirgang', 'polo', 'sporting', 'goods', '17', 'more', 'minutes', 'odd', 'future', 'ofwgkta', 'finesse', 'the', 'world', 'lean', 'neck', 'mac', 'miller', 'mike', 'school', 'boy', 'action', 'bronson', 'trickshot', 'call', 'of', 'duty', 'fortnite', 'league', 'legends', ""don't"", 'like', 'shit', 'go', 'outside', 'flower', 'goblin', 'bastard', 'wolf', 'doris', 'stolen', 'youth', 'shyne', 'coldchain', 'playboi', 'carti']",Da$H // Chron Burgundy (FULL MIXTAPE/PROJECT),I_ZqD_Rp1r4,301,CDIQAA,
false,10,UCeQ4KFSWNPEgN5Y3bPRt_AQ,TheAcapellaMusic,0,xxNoneFoundxx,sd,"Aquí Les comparto un tema de ""Radikal People"" junto con ""Doble H"" para Cristo.Este tema esta buenisimo y en el Ritmo de Rap...  Cuidado que este mundo es pasajero y no repara sigamos a ""Cristo Rey De Reyes""...
TheAcapellaMusic 100% CristianO!!!",2d,0,PT3M38S,0,True,0,none,rectangular,2018-10-01T14:19:17.000Z,,xxNoneFoundxx,Cristo Rey De Reyes - Radikal People ft.Doble H,uG3EyTvMy_4,2,CDIQAA,
false,10,UCwiiACQ5jBDLF1kbrdzVaWA,SANTA RM,4817,xxNoneFoundxx,sd,"Tema de Santa RM junto a DJ Danny Manny titulado ""H de hipócrita"" y de 2012.

Santa RM - ""H de Hipocrita"" (Diss)
JJEntertainmentPV 2012
Grabado en Nogales Sonora en el Hoyo Producciones
Beat : Vherbal

Encuentra más de Santa RM acá:
Facebook: Facebook.com/santa.rm.official
Twitter: @SantaRM_Oficial
Myspace.com/SantaRM
Youtube.com/SantaRMtv
Santa RM:
www.reverbnation.com/santarm - www.jjentertainmentpv.com",2d,892,PT5M48S,0,False,13966,none,rectangular,2012-11-06T02:56:03.000Z,,"['H de hipócrita', 'Santa RM ft DJ Danny Manny', 'Rap es un trabajo duro', 'es más fácil hacer tribal', 'Rap mexicano', 'Rapero mexicano', 'rapero de Nogales de Sonora', 'De Nogales de Sonora para el mundo', 'Hoyo Producciones', 'Rapero romántico', 'rapero romántico mexicano', 'rapero', 'rapping', 'rapper', 'Freestyle', 'Hiphop', 'Battle', 'Flow', 'Rapping (Literature Subject)', 'Música', 'rap en español', 'Hip Hop Music (Musical Genre)', 'Hip Hop (Musical Genre)', 'Hip Hop latino', 'SantaRMTV']",H de Hipocrita - Santa RM Ft. Dj Danny Manny - Diss Hadrian - SantaRMTV -2012,CZvbbXRTXXE,1310272,CDIQAA,
true,10,UC3lz95UPhKJW1aS3_za6SuQ,United CUBE (CUBE Entertainment Official YouTube Channel),678,ko,hd,"트리플 H(Triple H)  - 첫 미니앨범 '199X' 발매기념 스페셜 '트리플 H = Player'

English subtitles available now.",2d,176,PT29M27S,0,True,15757,none,rectangular,2017-05-01T04:14:22.000Z,,"['kpop', '트리플 H', 'Triple H', '현아', 'HyunA', 'PENTAGON', '펜타곤', '후이', '이던', ""E'DAWN"", 'HUI', '365 FRESH', 'cube', '큐브', '김신영']",트리플 H(Triple H)  - 첫 미니앨범 '199X' 발매기념 스페셜 '트리플 H = Player',icYKHfWBXZg,638708,CDIQAA,
