caption,categoryId,channelId,channelTitle,commentCount,contentRating,defaultLanguage,definition,description,dimension,dislikeCount,duration,favoriteCount,licensedContent,likeCount,liveBroadcastContent,projection,publishedAt,regionRestriction,tags,title,vidId,viewCount,request_token
true,10,UCJN4c_lZorb_0eyIP_tSS3A,GunsNRosesVEVO,29110,,xxNoneFoundxx,hd,"Music video by Guns N' Roses performing Estranged. (C) 1993 Guns N' Roses under exclusive license to Geffen Records

#GunsNRoses #Estranged #vevo #rockandroll #vevoofficial #live",2d,14617,PT9M47S,0,True,379386,none,rectangular,2009-10-07T21:34:44.000Z,,"['Guns', ""N'"", 'Roses', 'GEFFEN', 'Rock']",Guns N' Roses - Estranged,dpmAY059TTY,114459146,CDIQAA
false,10,UC6UmNI8m5Sk_9AlZDtrHUeA,Vodafone FreeZone,71,,xxNoneFoundxx,hd,"Kulağımıza #SaçmaGüzel şeyler geliyor... Aleyna Tilki her telden çalmaya geliyor. Orkun Işıtmak da var. Karışık kaset gibi ortam... Kesin gel bizce. 

Tıkla, hatırlatıcını oluştur, zile de bas, e hadiiii 👉🏻 https://www.youtube.com/watch?v=T5ikxpMecYs",2d,13,PT40S,0,False,128,none,rectangular,2018-10-09T13:36:43.000Z,,"['Vodafone', 'Vodafone Türkiye', 'Aleyna Tilki', 'Aleyna', 'Orkun Işıtmak', 'Shuffle', 'Shuffle Party', 'FreeZone Stüdyo', 'freezone', 'vodafone freezone', 'canlı konser', 'stüdyo konseri', 'online konser', 'shuffling', 'parti', 'freezone canlı konser', 'emrah karaduman', 'aleyna tilki canlı', 'aleyna tilki konser', 'aleyna tilki yeni', 'aleyna tilki yalnız çiçek', 'aleyna tilki o sen olsan bari', 'aleyna tilki gesi bağları', 'aleyna tilki cevapsız çınlama', 'aleyna tilki yetenek sizsiniz', 'aleyna tilki ayısı']",Aleyna Tilki Hanım n'apıyosunuz? | FreeZone Stüdyo'da Shuffle Party | #SaçmaGüzel,y6fZJVY0oUY,2173,CDIQAA
false,10,UCb9OAqrmeU1gmay794qNh4w,lapwass,1077,,xxNoneFoundxx,hd,"Suivez L'animalerie : 
https://www.facebook.com/Lanimalerie 
https://twitter.com/Lanimalerie 
http://instagram.com/lanimalerie

Instru : https://soundcloud.com/oster-lapwass/020620141-avec-les-guitares-de-baptiste-chambrion

Merci à PACO, Mani Deïz, VALD et AD ! 
Suivez l'animalerie sur Facebook, twitter, intagram : 
https://www.facebook.com/Lanimalerie 
https://twitter.com/Lanimalerie 
http://instagram.com/lanimalerie 

Liste des MCs : 
Kalams (BVGV) 
https://www.facebook.com/bavoog.avers 
Eddy Woogy (BVGV) 
https://www.facebook.com/bavoog.avers 
Abdel Lertri 
https://www.facebook.com/ThrillerDZR 
Missak 
https://www.facebook.com/missak.missak 
Vald 
https://www.facebook.com/VALDNQNT 
AD
https://www.facebook.com/ad.suik 
Lucio Bukowski 
https://www.facebook.com/pages/Lucio-Bukowski/218408824854714 
Anton Serra 
https://www.facebook.com/pages/Anton-Serra/187986057907325 
Hakan Le Grand 
https://www.facebook.com/hakanlegrand 
Robse 
https://www.facebook.com/robse.laplumenoire 
Paco 
https://www.facebook.com/PacoAkaRaoulSuares 

Prod : Oster Lapwass 
https://www.facebook.com/pages/OsTER-LAPWAss-Beatmaker/106768776012514 
http://www.osterlapwass.fr/ 

Guitare: Baptiste Chambrion 

Merci à Thomas Leroudier pour le coup de main.

En concert le 04 octobre au Cabaret Sauvage : http://www.osterlapwass.fr/concerts/377/paris-cabaret-sauvage-l-animalerie-au-cabaret-sauvage",2d,1012,PT8M45S,0,True,20963,none,rectangular,2014-06-02T16:59:28.000Z,,"[""l'animalerie"", 'paco', 'vald', 'anton serra', 'lucio bukowski', 'oster lapwass', 'dico', 'kalams', 'hakan le grand']","N°02062014,2 (Prod : Lapwass)",0G1xx6bJOkY,3790798,CDIQAA
false,10,UCVWKBi1ELZn0QX2CBLSkiyw,Various Artists - Topic,0,,xxNoneFoundxx,hd,"Provided to YouTube by TuneCore

West Coast'n (feat. Bb) · N-LOK'Z · BB

Ounce of Game tha Re-Up

℗ 2018 VALLEY SOULJA ENT.

Released on: 2018-02-09

Auto-generated by YouTube.",2d,0,PT4M17S,0,True,0,none,rectangular,2018-10-10T20:30:23.000Z,"{'allowed': ['GR', 'CA', 'GT', 'CL', 'CO', 'CH', 'KR', 'GB', 'CR', 'GU', 'CY', 'CZ', 'NO', 'NL', 'NI', 'RU', 'JP', 'NZ', 'RO', 'DO', 'DK', 'DE', 'HR', 'HU', 'LU', 'HN', 'VI', 'VE', 'SV', 'SE', 'ZA', 'SI', 'SK', 'IS', 'MK', 'EE', 'EC', 'IT', 'AS', 'AR', 'IN', 'AU', 'AT', 'ES', 'IE', 'ID', 'PR', 'PT', 'PY', 'LI', 'TR', 'LT', 'PA', 'LV', 'PE', 'PL', 'FR', 'BO', 'BA', 'BG', 'BE', 'BR', 'FI', 'UY', 'US', 'MT', 'UA', 'MX']}","[""N-LOK'Z"", 'BB', 'Ounce', 'of', 'Game', 'tha', 'Re-Up', 'West', ""Coast'n"", '(feat.', 'Bb)']",West Coast'n (feat. Bb),-EAZzTfnggQ,1,CDIQAA
false,10,UCTKUBKcbJvjdRCcExgne29A,VISUAL FIENDS,4,,xxNoneFoundxx,sd,"SUPPORT THE ARTIST :

https://soundcloud.com/ghostemane

Tracklist: 
01. INTRO.DESOLATION 00:00
02. NIHIL 01:42 
03. FLESH 04:09
04. BONESAW 05:28 
05. TRENCHCOAT 07:21 
06. THE SINGULARITY 10:03 
07. BALLGAG 12:21 
08. ANDROIDS DREAM OF ELECTRIC SHEEP 15:06 
09. INSIDE 18:39 
10. GATTEKA 21:26 
11. BLACK BLOOD 23:18 
12. HEART OF GLASS 25:20",2d,0,PT27M26S,0,False,10,none,rectangular,2018-10-10T15:16:52.000Z,,"['GHOSTEMANE - N/O/I/S/E [Full Album]', 'ghostemane', 'GHOSTEMANE', 'N/O/I/S/E', 'NOISE']",GHOSTEMANE - N/O/I/S/E [Full Album],O82Gti19M8A,73,CDIQAA
false,10,UCrDeYr6rmcyKpaKFSywWchg,Hungry Music,112,,xxNoneFoundxx,sd,"N'to - Petite
Download or Stream: https://HungryMusic.lnk.to/petite
--
Hungry Music - Subscribe: http://goo.gl/XgZR5A
Latest Releases: http://goo.gl/XO0wha
--
Follow N'to
Facebook : http://www.facebook.com/nto.music/
--
Follow Hungry Music :
Facebook : https://goo.gl/uYl2XI
Twitter : https://goo.gl/8mKHez
Instagram : https://goo.gl/Ns8ysZ",2d,97,PT7M19S,0,True,4621,none,rectangular,2014-04-14T16:52:33.000Z,,"['hungrymusic', 'hungrymusictv', ""N'to"", 'Petite', 'hungry music', 'n to']",N'to - Petite,8eh6HEmBxLs,668947,CDIQAA
false,10,UCjzW-NRtRmPVDyO7nL92CyQ,FREQUENCE 2,0,,xxNoneFoundxx,hd,"Bienvenue sur la chaîne Youtube officielle des programmes de la Radio Fréquence 2.

Téléchargez l'Application mobile #Fréquence2 pour #Android ou #iOS :
► http://smarturl.it/frequence2

Suivez-nous sur Twitter ( https://goo.gl/L6KwGM ) 
Likez notre page Facebook ( https://goo.gl/yhRn2W ) 
Plus de vidéos ( https://goo.gl/6uNNKT )",2d,0,PT3M38S,0,False,0,none,rectangular,2018-10-10T17:41:05.000Z,,"['Fréquence 2', 'Fréquence Jeunes', 'RTI CI', 'RTI', 'Mariam Coulibaly']",Français ce n'est pas François du 10-10-2018 (Les expressions à dire ou ne pas dire),78urD7GJL3M,9,CDIQAA
false,10,UCeCJ3RgzgdMnVVHrRiGE-iQ,dundunfoni,4,,xxNoneFoundxx,hd,"Extract from the evening of 18th African Percussion  & DAnce Workshop Weekend on the island Schiermonnikoog.
Ibou N'daye : (Djembé Left)
Baba Touré  (Djembe Middle Left)
Harouna Dembélé (Djembe Middle Right)
Moussé Dramé (Djembe Right)

Salydanse & Turid Dramé for Dancing

Sidiki Dembélé (Dounoumba)
Bamat (Sang Ban)
Xavier Gob (Kenkeni)",2d,1,PT20M26S,0,False,16,none,rectangular,2018-10-10T09:06:58.000Z,,"['Djembe', 'harouna', 'african', 'drum', 'drumming', 'mali', 'tradition', 'percu', 'percussion', 'afrikanté', 'salydanse', 'bamat', 'baba touré', 'mamady keita', 'jembe', 'djumbe', 'jumbe', 'bamako', 'soli', 'mendiani', 'kassa', 'maraka', 'dance', 'guinee', 'conakry', 'moussé dramé', 'africa', 'african dance']","Harouna Dembélé, Salydanse, Baba Touré, Moussé Dramé, Ibou N'daye, Sidiki Dembélé, Bamat, Xavier Gob",iufcpWUTKI0,266,CDIQAA
true,10,UCJN4c_lZorb_0eyIP_tSS3A,GunsNRosesVEVO,210062,,xxNoneFoundxx,hd,"Best of Guns N' Roses: https://goo.gl/8n6FML
Subscribe here: https://goo.gl/GdJ34z


Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6,894,036. (C) 1992 Guns N' Roses
#VEVOCertified on June 24, 2012: http://www.vevo.com/certified http://www.youtube.com/vevocertified

#GunsNRoses #NovemberRain #vevo #rockandroll #vevoofficial",2d,190776,PT9M17S,0,True,3358743,none,rectangular,2009-12-25T08:37:37.000Z,,"['Guns', ""N'"", 'Roses', 'Geffen', 'Rock', 'Axl Rose', 'Slash', 'Duff McKagen', 'Use Your Illusion', 'Stephanie Seymour']",Guns N' Roses - November Rain,8SbUC-UaAxE,1035601786,CDIQAA
false,10,UCZqPTyz-kMvxMSRJNIL5kGA,SkrillexMothership,7490,,xxNoneFoundxx,sd,"Clips are taken from Re:Generation, if you wanna see the full movie, go here
www.hulu.com/regeneration

Visit us at http://www.SkrillexMothership.net
Like us on Facebook  http://www.facebook.com/skrillexship
Follow us on twitter http://www.twitter.com/Skrillexship",2d,1435,PT7M47S,0,False,66754,none,rectangular,2012-03-16T00:39:36.000Z,,"['Making-of', 'Skrillex', 'Regeneration', 'breakn', 'sweat', 'unreleased', 'demo', 'mothership']","Making of ""Break'n A Sweat """,pT40_00AGQU,5730451,CDIQAA
false,10,UC3nskUrXeZunsPq5M930cJw,Form Music,312,,xxNoneFoundxx,sd,"N'to ""Jane EP"" released on Form Music (Form d21) on 5.01.2012

Track 1 : N'to ""Jane""
Track 2 : N'to ""The Sand Dealer"" 
Track 3 : N'to ""004""
Track 4 : N'to ""004"" - Worakls remix 



For his second release on FORM Music , N'to offers us a melodic & mental experience with his new ""JANE EP"". 

As a real musicaholic, N'To has been producing smoothy melodies since 2004, visiting hip hop, trip hop, ambiant, and acoustic experimentations. 

His promising beginnings made labels such as Bamboo,Turbo rec, Form. 

This EP is deep dope. Hope you'll enjoy as much as we do.


----------------------------------------------

Join N'to Fan Page : http://www.facebook.com/nto.wmgmt

Join POPOF Fan Page : http://www.facebook.com/pages/POPOF/28281443788

Join FORM MUSIC Fan Page : http://www.listn.to/formmusic

------------------------------",2d,189,PT7M58S,0,True,7854,none,rectangular,2012-01-07T14:40:12.000Z,,"[""N'to"", 'Jane', '004', 'worakls remix', 'worakls', 'The', 'Sand', 'Dealer', 'jane ep', 'popof', 'form music']",N'to -  The Sand Dealer,L2RB7losPO8,1323438,CDIQAA
true,10,UCJN4c_lZorb_0eyIP_tSS3A,GunsNRosesVEVO,50295,,xxNoneFoundxx,hd,"#AppetiteForDestruction: The Debut Album, Remastered and Expanded. Available now as Box Set, Super Deluxe, Double LP, and Double CD here: https://lnk.to/AppetiteForDestructionYD/gnrstore 

Apple Music: https://lnk.to/AppetiteForDestructionYD/applemusic 
iTunes: https://lnk.to/AppetiteForDestructionYD/itunes 
Spotify: https://lnk.to/AppetiteForDestructionYD/spotify 
Amazon: https://lnk.to/AppetiteForDestructionYD/amazon 
Google Play: https://lnk.to/AppetiteForDestructionYD/google-play 

Site: https://www.gunsnroses.com/ 
Facebook: https://www.facebook.com/gunsnroses 
Twitter: https://twitter.com/gunsnroses 
Instagram: https://www.instagram.com/gunsnroses 

Music video by Guns N' Roses performing Patience. (C) 1989 Guns N' Roses

#GunsNRoses #Patience #vevo #rockandroll #vevoofficial",2d,60488,PT5M57S,0,True,1240258,none,rectangular,2009-10-08T04:25:07.000Z,,"['Guns', ""N'"", 'Roses', 'Geffen', 'Rock']",Guns N' Roses - Patience,ErvgV4P6Fzc,346523215,CDIQAA
false,10,UC_0lDnia8rHCv5dwxyhpf6g,Selection,3,,xxNoneFoundxx,hd,"GHOSTEMANE ""NOISE""",2d,0,PT3M36S,0,True,44,none,rectangular,2018-10-10T05:00:51.000Z,,"['ghostmane androids of electric sheep', 'ghostmane noise']",GHOSTEMANE - Androids Dream Of Electric Sheep (N/O/I/S/E),8F9PaFg45Fs,554,CDIQAA
false,10,UCyKs4L4EULCfySbTybA9bAg,Music Brokers,651,,xxNoneFoundxx,hd,"Follow Official Playlist On Spotify: http://bit.ly/VintageBossa
The Rio Series has launched records with huge success since Bossa n` Stones was released many years ago. Their electro-bossa versions of the best of the pop music of both centuries has been received with high interest by fans around the world.
Hits such as Bossa n` Ramones, Bossa n`Michael, Bossa n`Madonna, Bossa n`U2 and Bossa n`Marley among many others have reached the top of sales and streaming.
We present now Bossa n`Adele, the coolest and sexiest electro bossa  songbook of this great singer, wich for sure you will find absolutely irresistible.

Tracks:

1 -- Hello -- Amazonics -- 00:00
2 -- When We Were Young -- Michelle Simonal -- 04:44
3 -- Don't You Remember? -- Morgan, G & Machines -- 09:50
4 -- Someone Like You -- Sao Vicente -- 14:01
5 -- Rolling in the Deep -- Shirley Adamson -- 19:36
6 -- All I Ask -- Banda Do Sul -- 23:41
7 -- Set Fire to the Rain -- Brazil XXI -- 28:50
8 -- Skyfall -- Sixth Finger -- 32:58
9 -- Make You Feel My Love -- United Rhythms Of Brazil -- 36:30
10 -- Turning Tables -- Jingo -- 40:16
11 -- Million Years Ago -- Scubba -- 44:05
12 -- Chasing Pavements -- Bellestar -- 47:56",2d,xxNoneFoundxx,PT51M44S,0,True,xxNoneFoundxx,none,rectangular,2017-05-10T15:00:06.000Z,,"['Adele', 'Bossanova', 'Bossa n`Stones', 'Electro Bossa', 'Bossa Nova', 'sexiest', 'Bossa', 'Nova', 'Electrobossa', 'Version', 'Full Album', 'Pop', '19', '21', '25', 'Cover', 'Vintage', 'Rio', 'Brazil', 'Brasil', 'Jobim', 'Vinicius', 'Toquinho', 'Hello', 'Set Fire To The Rain', 'When We Were Young', 'Someone Like You', 'Rolling in the Deep', 'Skyfall', 'Turning Tables', 'Million Years Ago', 'Chasing Pavements', 'Vintage Bossa', 'Mix', 'New Album', 'mix2017', 'blend']",Bossa n` Adele - Full Album! - The Sexiest Electro-bossa Songbook of Adele,ww4Fn0e9Hvc,5320412,CDIQAA
false,10,UCb9OAqrmeU1gmay794qNh4w,lapwass,1077,,xxNoneFoundxx,hd,"Suivez L'animalerie : 
https://www.facebook.com/Lanimalerie 
https://twitter.com/Lanimalerie 
http://instagram.com/lanimalerie

Instru : https://soundcloud.com/oster-lapwass/020620141-avec-les-guitares-de-baptiste-chambrion

Merci à PACO, Mani Deïz, VALD et AD ! 
Suivez l'animalerie sur Facebook, twitter, intagram : 
https://www.facebook.com/Lanimalerie 
https://twitter.com/Lanimalerie 
http://instagram.com/lanimalerie 

Liste des MCs : 
Kalams (BVGV) 
https://www.facebook.com/bavoog.avers 
Eddy Woogy (BVGV) 
https://www.facebook.com/bavoog.avers 
Abdel Lertri 
https://www.facebook.com/ThrillerDZR 
Missak 
https://www.facebook.com/missak.missak 
Vald 
https://www.facebook.com/VALDNQNT 
AD
https://www.facebook.com/ad.suik 
Lucio Bukowski 
https://www.facebook.com/pages/Lucio-Bukowski/218408824854714 
Anton Serra 
https://www.facebook.com/pages/Anton-Serra/187986057907325 
Hakan Le Grand 
https://www.facebook.com/hakanlegrand 
Robse 
https://www.facebook.com/robse.laplumenoire 
Paco 
https://www.facebook.com/PacoAkaRaoulSuares 

Prod : Oster Lapwass 
https://www.facebook.com/pages/OsTER-LAPWAss-Beatmaker/106768776012514 
http://www.osterlapwass.fr/ 

Guitare: Baptiste Chambrion 

Merci à Thomas Leroudier pour le coup de main.

En concert le 04 octobre au Cabaret Sauvage : http://www.osterlapwass.fr/concerts/377/paris-cabaret-sauvage-l-animalerie-au-cabaret-sauvage",2d,1012,PT8M45S,0,True,20963,none,rectangular,2014-06-02T16:59:28.000Z,,"[""l'animalerie"", 'paco', 'vald', 'anton serra', 'lucio bukowski', 'oster lapwass', 'dico', 'kalams', 'hakan le grand']","N°02062014,2 (Prod : Lapwass)",0G1xx6bJOkY,3790798,CGQQAA
false,10,UCPKT_csvP72boVX0XrMtagQ,Cercle,380,,xxNoneFoundxx,hd,"N'to live @ Tour Saint-Jacques for Cercle

☞ N'to
https://www.facebook.com/nto.music/
https://soundcloud.com/ntonto

Thanks to City of Paris for their warm welcome.

Thanks to our partners: A Nous Paris, Le Routard, TSUGI, Topito Voyage, Greenroom, Techno Germany, Deep House Tech House Minimal Techno & Partyinfo.si.

Lights show on the tower by FL Group (https://www.facebook.com/flgroupfr/)
____

Video credits:

Artist: N'to
Label: Hungry Music
Produced by Cercle
Executive producers: Philippe Tuchmann & Derek Barbolla
Directed by: Derek Barbolla
Assisted by: Pol Souchier & Aurélien Moisan
Directors of photography: Ana Tole Vaillant, Jérémie Tridard
Drone: Cercle (Alexis Olas)
Live Editor: Pol Souchier
Technical partner: FL Group
____

TRACKLIST (by N'to):

N'to - In the mood for noune
N'to - The Hound (unreleased)
N'to - Chez Nous
Joachim Pastor - Taïga (N'to Remix)
N'to - La clé des champs
N'to - Note Blanche
N'to - Unreleased
Joris Delacroix - Palm Tree Memories (N'to Remix)
N'to - Carrousel
N'to - Petite
N'to - Diving
Radiohead - Everything in its right place (N'to Edit)
_______

Follow us on http://www.cercle.live",2d,318,PT1H25M40S,0,False,10552,none,rectangular,2017-09-26T13:02:25.000Z,,"[""n'to"", 'hungry music', 'cercle', 'livestream']",N'to live @ Tour Saint-Jacques for Cercle,LL0b2ZKEJoY,787999,CGQQAA
true,10,UCJN4c_lZorb_0eyIP_tSS3A,GunsNRosesVEVO,210062,,xxNoneFoundxx,hd,"Best of Guns N' Roses: https://goo.gl/8n6FML
Subscribe here: https://goo.gl/GdJ34z


Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6,894,036. (C) 1992 Guns N' Roses
#VEVOCertified on June 24, 2012: http://www.vevo.com/certified http://www.youtube.com/vevocertified

#GunsNRoses #NovemberRain #vevo #rockandroll #vevoofficial",2d,190776,PT9M17S,0,True,3358743,none,rectangular,2009-12-25T08:37:37.000Z,,"['Guns', ""N'"", 'Roses', 'Geffen', 'Rock', 'Axl Rose', 'Slash', 'Duff McKagen', 'Use Your Illusion', 'Stephanie Seymour']",Guns N' Roses - November Rain,8SbUC-UaAxE,1035601786,CGQQAA
false,10,UCyKs4L4EULCfySbTybA9bAg,Music Brokers,651,,xxNoneFoundxx,hd,"Follow Official Playlist On Spotify: http://bit.ly/VintageBossa
The Rio Series has launched records with huge success since Bossa n` Stones was released many years ago. Their electro-bossa versions of the best of the pop music of both centuries has been received with high interest by fans around the world.
Hits such as Bossa n` Ramones, Bossa n`Michael, Bossa n`Madonna, Bossa n`U2 and Bossa n`Marley among many others have reached the top of sales and streaming.
We present now Bossa n`Adele, the coolest and sexiest electro bossa  songbook of this great singer, wich for sure you will find absolutely irresistible.

Tracks:

1 -- Hello -- Amazonics -- 00:00
2 -- When We Were Young -- Michelle Simonal -- 04:44
3 -- Don't You Remember? -- Morgan, G & Machines -- 09:50
4 -- Someone Like You -- Sao Vicente -- 14:01
5 -- Rolling in the Deep -- Shirley Adamson -- 19:36
6 -- All I Ask -- Banda Do Sul -- 23:41
7 -- Set Fire to the Rain -- Brazil XXI -- 28:50
8 -- Skyfall -- Sixth Finger -- 32:58
9 -- Make You Feel My Love -- United Rhythms Of Brazil -- 36:30
10 -- Turning Tables -- Jingo -- 40:16
11 -- Million Years Ago -- Scubba -- 44:05
12 -- Chasing Pavements -- Bellestar -- 47:56",2d,xxNoneFoundxx,PT51M44S,0,True,xxNoneFoundxx,none,rectangular,2017-05-10T15:00:06.000Z,,"['Adele', 'Bossanova', 'Bossa n`Stones', 'Electro Bossa', 'Bossa Nova', 'sexiest', 'Bossa', 'Nova', 'Electrobossa', 'Version', 'Full Album', 'Pop', '19', '21', '25', 'Cover', 'Vintage', 'Rio', 'Brazil', 'Brasil', 'Jobim', 'Vinicius', 'Toquinho', 'Hello', 'Set Fire To The Rain', 'When We Were Young', 'Someone Like You', 'Rolling in the Deep', 'Skyfall', 'Turning Tables', 'Million Years Ago', 'Chasing Pavements', 'Vintage Bossa', 'Mix', 'New Album', 'mix2017', 'blend']",Bossa n` Adele - Full Album! - The Sexiest Electro-bossa Songbook of Adele,ww4Fn0e9Hvc,5320412,CGQQAA
false,10,UCPSYpZJYtP1qyCglJEPhcTw,soundpurestudios,0,,en,hd,"https://www.soundpure.com/p/mesa-boogie-mark-5-35-guitar-amp-head/15418

In this video, Sound Pure electric guitar specialist Eddie Berman plays a Suhr Custom Classic T special order through a  Mesa MK V 35 Head and 1x12” Cab.

This gear is available for our exclusive, free demo Try Before You Buy program. Just give us a call at (919) 682-5552, or email us at sales(at)soundpure.com.

Sound Pure is an instrument and pro audio shop specializing in high-end and boutique gear. Check out our gear demos, how to videos, and gear comparisons, and then reach out to our experts to help you make an informed purchase. We're here to help you find the perfect gear for your needs.",2d,0,PT1M16S,0,False,1,none,rectangular,2018-10-10T15:17:12.000Z,,"['suhr custom classic t', 'classic t electric', 'suhr custom', 'suhr electric', 'suhr electric guitar', 'suhr demo', 'john suhr guitars', 'suhr custom demo', 'suhr guitar demo', 'suhr video', 'john suhr guitar', 'suhr test', 'classic t guitar', 'suhr review', 'classic t', 'suhr classic', 'suhr classic t', 'suhr guitar test', 'john suhr', 'suhr custom classic', 'suhr custom classic t demo', 'mesa amps', 'mesa amplifiers', 'mesa amp head', 'mesa amp review']",Suhr Custom Classic T Special Order Quick 'n' Dirty,3UMHfxEEVsw,20,CGQQAA
false,10,UCij5NlnEUKsye6Iozc8xjvw,ACHALVEVO,1010,,xxNoneFoundxx,hd,"Download the Remix: https://empire.lnk.to/LoveNHennessyRemix

Official video by A.CHAL performing Love N Hennessy feat 2 Chainz & Nicky Jam (Remix). 2018 GAZI World / EMPIRE

http://vevo.ly/hC3gwZ",2d,3085,PT4M14S,0,True,64692,none,rectangular,2018-01-25T14:00:03.000Z,,"['A.CHAL', 'Love', 'Hennessy', '(Remix)', 'GAZI', 'World', 'EMPIRE', 'Rap/Hip-Hop']","A.CHAL - Love N Hennessy (Remix) ft. 2 Chainz, Nicky Jam",QPfN-flRzuQ,6492202,CGQQAA
false,10,UCuVaJFxCEbbF4LqKtmx08UQ,JodeciVEVO,7250,,xxNoneFoundxx,sd,Music video by Jodeci performing Freek'N You. (C) 1995 Geffen Records,2d,12100,PT4M40S,0,True,229405,none,rectangular,2009-10-07T03:33:06.000Z,,"['Jodeci', 'Geffen', 'Pop']",Jodeci - Freek'N You,oYwL-FzFDKQ,40889035,CGQQAA
false,10,UCmPuJ2BltKsGE2966jLgCnw,acdcVEVO,6936,,xxNoneFoundxx,hd,"Strap yourself in for the most thundering AC/DC tracks! Listen to the playlist now: https://ACDC.lnk.to/AreYouReadyYA!rnrt

Black Ice
Buy/Listen - https://LegacyRecordings.lnk.to/acdc_bi!rnrt

About the album:
Black Ice is the 15th studio album by Australian rock band AC/DC. It was the band's fourteenth internationally-released studio album and the fifteenth in Australia. It marked the band's first original recordings since 2000's Stiff Upper Lip, with the eight-year gap being the longest between AC/DC's successive studio albums. Black Ice has the longest running time of any AC/DC studio album.

Follow AC/DC:
Spotify - https://LegacyRecordings.lnk.to/acdc_biSI!rnrt
Facebook - https://LegacyRecordings.lnk.to/acdc_biFI!rnrt
Twitter - https://LegacyRecordings.lnk.to/acdc_biTI!rnrt
Instagram - https://LegacyRecordings.lnk.to/acdc_biII!rnrt
Website - https://LegacyRecordings.lnk.to/acdc_biWI!rnrt

#ACDC #RockNRollTrain #vevo #rockandroll #vevoofficial #live",2d,10418,PT4M32S,0,True,217454,none,rectangular,2013-06-06T07:01:11.000Z,"{'allowed': ['LS', 'LR', 'TH', 'TO', 'LV', 'LU', 'LT', 'TC', 'LY', 'TG', 'TF', 'TD', 'LC', 'LB', 'LA', 'LK', 'TR', 'LI', 'TW', 'TV', 'TN', 'DZ', 'MK', 'TM', 'TL', 'DK', 'DJ', 'FR', 'DO', 'ZA', 'DM', 'DE', 'MP', 'AT', 'MR', 'MS', 'MT', 'MU', 'MV', 'AU', 'MX', 'MY', 'MZ', 'UG', 'MA', 'UZ', 'MC', 'MD', 'ME', 'MF', 'MG', 'MH', 'US', 'ML', 'MM', 'MN', 'MO', 'TZ', 'ER', 'ES', 'ET', 'EH', 'GA', 'EC', 'EE', 'TT', 'EG', 'RO', 'JP', 'RE', 'JE', 'JM', 'JO', 'RS', 'BY', 'BZ', 'BT', 'BW', 'BV', 'BQ', 'BS', 'BR', 'BM', 'BL', 'BO', 'BN', 'BI', 'BH', 'BJ', 'BE', 'BD', 'BG', 'BF', 'BA', 'BB', 'SB', 'SC', 'SA', 'SG', 'SD', 'SE', 'SJ', 'SK', 'SH', 'SI', 'SN', 'SO', 'SL', 'SM', 'SR', 'SS', 'SV', 'ST', 'SZ', 'SX', 'SY', 'WS', 'CR', 'KH', 'KI', 'KN', 'CW', 'CU', 'ZM', 'CX', 'CY', 'GB', 'KG', 'AI', 'KZ', 'CC', 'ZW', 'KY', 'CF', 'CG', 'CD', 'KR', 'CK', 'CH', 'CI', 'CN', 'CO', 'CL', 'CM', 'PG', 'PF', 'PE', 'PA', 'PN', 'PM', 'PL', 'PK', 'PH', 'PW', 'PT', 'PS', 'PR', 'PY', 'GT', 'HN', 'HM', 'HK', 'CV', 'HU', 'HT', 'HR', 'QA', 'GY', 'WF', 'VU', 'FJ', 'GI', 'IL', 'IM', 'IN', 'AW', 'AQ', 'AR', 'AS', 'ID', 'IE', 'KM', 'AX', 'AZ', 'AD', 'AE', 'AF', 'AG', 'IT', 'AM', 'AO', 'IQ', 'IR', 'IS', 'NZ', 'MQ', 'NP', 'NR', 'NU', 'NI', 'RU', 'NL', 'NO', 'NA', 'NC', 'KE', 'NE', 'RW', 'NG', 'UM', 'GW', 'FI', 'FK', 'MW', 'FM', 'CZ', 'FO', 'CA', 'UA', 'YE', 'NF', 'AL', 'GP', 'TK', 'OM', 'KP', 'GF', 'GG', 'GD', 'GE', 'TJ', 'UY', 'GN', 'GL', 'GM', 'GH', 'KW', 'VA', 'YT', 'VC', 'GU', 'VE', 'GS', 'VG', 'GQ', 'VI', 'IO', 'GR', 'VN']}","['AC DC', 'ACDC', 'ACDCvevo', 'official', 'official video', 'Rock n Roll Train', 'rock and roll train', 'rockn roll train', 'live', 'concert', 'vevo', 'river plate', 'black ice', 'album', 'single', 'AC/DC', 'Columbia', 'Rock', 'Rock N Roll Train']",AC/DC - Rock N Roll Train (from Live at River Plate),RHpClGAAvpg,105886150,CGQQAA
