caption,categoryId,channelId,channelTitle,commentCount,contentRating,defaultLanguage,definition,description,dimension,dislikeCount,duration,favoriteCount,licensedContent,likeCount,liveBroadcastContent,projection,publishedAt,regionRestriction,request_token,tags,title,vidId,viewCount
FALSE,10,UCfIXdjDQH9Fau7y99_Orpjw,Gorillaz,90792,,xxNoneFoundxx,hd,"‘Humility' feat. George Benson is taken from the brand new
 album THE NOW NOW. Listen/buy now: http://gorill.az/thenownow

Follow Gorillaz: 
http://gorillaz.com
http://facebook.com/gorillaz
http://twitter.com/gorillaz
http://instagram.com/gorillaz


Director: Jamie Hewlett
Co-directors: Tim McCourt, Max Taylor, Evan Silver
Executive Producer: Bart Yates
Producers: Ryan Ennis, Georgina Fillmore, Franzi Nicolaus
Gorillaz are managed by Eleven Management.

 
Cast:
Jack Black: as himself
Bodybuilders: Alex Okafor
Basketball Players:  Dexter Homan, Brent Martin
Chess Player: Remi Kabaka
Bad Skater: Will Dewitt
Roller Skater stand-in: Edgar Khatchatrian
Production Company: Blinkink
Production Company: The Line
Production Company: Ruffian
Animation: The Line
Animation Directors: Tim McCourt & Max Taylor
Executive Producer: James Duveen
Editor: Robert Rafalat

Animators: Marlène Beaube, Léonard Bismuth, Maxime Delalande, Tim Dillnutt, Sarah Dhorne, Wesley Louise, Venla Linna, Xavier Ramonède, Pierre Rütz, Alvise Zennaro

Background Artist: Bjorn Erik-Aschim
Lead Compositor: Bernardo Varela  

Compositors: Valentina Bartiromo, Guillaume Cassuto, Kye Dorricott, Fiona Lu, Courtney Pryce

Clean Up Artists: Aude Carpentier, Denise Dean, Angelina De Silva, Michael Douglas, Gerald Gallego, Venla Linna, Toby Parry, Setareh Seto, Isobel Stenhouse 

Production Manager: Max Ross
Production Assistants: Samia Ahmed, Leana Mae Felipe
Tech Support: Jack Straw
Additional Clean Up: Amix
Rotoscoping: Trace VFX
Live Production: Ruffian
Director: Evan Silver
Executive Producer: Robert Herman
Head of Production: Sheila Eisenstein 
Production Supervisor: Joshua Hummel
Director Of Photography: Carlos Veron
1st AC: Rod Horwitz, Eric Aguilar
2nd AC: Alan Certeza, Brian Austin
B-Cam Operator: Joseph Messier
DIT: JJ Osbourne
1st AD: Chuck Connors
2nd AD: Erid Topp, Brent Martin
Gaffer: Red Hickman
Key Grip: Michael Koepke
Grips: Ryan Sparling, Danny Carillo, Adam Flore
Production Designer: Chris Yager
Wardrobe: Scott Ludden
Hair/Make-Up: Amy Hanlin
Grading Facilities: Time Based Arts
Colourist: Simone Grattarola
Executive Producer Colour: Tom Jones
Location Manager: Scott Ludden
Sound Design: Offset Audio
Engineer: Claire Bilyard",2d,39115,PT3M21S,0,TRUE,1118812,none,rectangular,2018-05-31T15:57:04.000Z,,CKwCEAA,"['the now now', 'The Now Now', 'humility', 'Gorillaz', 'g is the magic number', 'Los Angeles', 'Alternative', 'Gorillaz Humanz', 'lake zurich', 'Sorcerez', 'Tranz', 'Gorillaz The Now Now', 'Souk Eye', 'new album', 'jack black', 'Blur', 'Magic City', 'Demon Dayz', 'jamie hewlett', 'damon albarn', 'One Percent', 'Fire Flies', 'Jack Black', 'Humility', 'gorillaz', 'Indie', 'george benson', 'Idaho', 'Free Murdoc', 'Hollywood', 'Venice Beach', 'Damon Albarn', 'Kansas', 'Gorillaz Leak']",Gorillaz - Humility (Official Video),E5yFcdPAGv0,48225103
FALSE,10,UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,55295,,xxNoneFoundxx,hd,"Cardi B - Ring (feat. Kehlani) [from Cardi B's Debut Album Invasion of Privacy] 
Stream/Download: https://CardiB.lnk.to/IOPAY

Subscribe for more official content from Cardi B: https://CardiB.lnk.to/Subscribe

Follow Cardi B
http://cardibofficial.com
http://Twitter.com/IAmCardiB
http://Facebook.com/IAmCardiB
http://Instagram.com/IAmCardiB
http://Soundcloud.com/IAmCardiB

Director: Mike Ho
Video Commissioner: Emmanuelle Cuny
Executive Producer: Leslie Terrero
Associate Director, Video Administration: Lily F Thrall
Assistant, Video Production: Trevor Joseph Newton

Exclusive Bardi Gang merchandise available here: http://smarturl.it/BardiGangMerchYT

The official YouTube channel of Atlantic Records artist Cardi B. Subscribe for the latest music videos, performances, and more.",2d,40655,PT3M3S,0,TRUE,935300,none,rectangular,2018-08-20T14:05:01.000Z,,CKwCEAA,"['Cardi B', 'Cardi', 'Atlantic Records', 'rap', 'hip hop', 'trap', 'latin', 'Bodak Yellow', 'bloody shoes', 'red bottoms', 'i like it', 'invasion of privacy', 'offset', 'bruno mars', 'finesse', 'Hennesy Cardi', 'Kehlani Cardi', 'Kehlani Ring', 'Cardi B Ring', 'Cardi B Leak', 'Cardi B Music', 'Cardi B Videos', 'Cardi B Okurrrr', 'Cardi B Highlights', 'Best of Cardi B', 'Cardi B feat. Kehlani', 'Cardi B Coachella', 'Kehlani Coachella', 'Cardi B J Balvin', 'Cardi B Bad Bunny', 'Cardi B G Eazy', 'Cardi B Baby', 'Cardi B Kulture']",Cardi B - Ring (feat. Kehlani) [Official Video],kcRWyLMVrFM,44564207
FALSE,10,UC7eaRqtonpyiYw0Pns0Au_g,remhq,10489,,xxNoneFoundxx,hd,"""Everybody Hurts"" from R.E.M.’s best-selling 1992 album, Automatic for the People. Order the 25th anniversary album:  http://found.ee/REM-automatic25-r

R.E.M. is excited to announce the reissue of their landmark album Automatic For The People to commemorate the record's 25th Anniversary. Due November 10 via Craft Recordings, the remastered album will be available in a variety of formats, the most extensive of which is the Deluxe Anniversary Edition, which will feature the album in its entirety mixed in Dolby Atmos.
 
The album (plus bonus track “Photograph,” featuring Natalie Merchant) was remixed in Dolby Atmos by Automatic’s original producer, Scott Litt, and engineer, Clif Norrell. This technology delivers a leap forward from surround sound with expansive, flowing audio that immerses the listener far beyond what stereo can offer. It transports the listener inside the recording studio with multi-dimensional audio – evoking a time when listening to music was an active, transformative experience, and reigniting the emotion you felt when you first heard the album in 1992.  R.E.M.’s Automatic For The People is the first album to be commercially released in this expressive, breathtaking format.

In addition, the 4-disc Deluxe Edition will offer a wealth of previously unreleased material. The band selected 20 never-before-heard demos from the LP’s sessions, including the fully-realized, unreleased track “Mike’s Pop Song” and the oft-mused about song, “Devil Rides Backwards.”
 
Stream or download “Mike’s Pop Song”: http://found.ee/REM-MikesPopSong-r
Preorder the album:  http://found.ee/REM-automatic25-r
 
Learn more about #AUTOMATIC25 at REMHQ: http://found.ee/REMHQ-r

———————
Subscribe for more R.E.M.: http://bit.ly/subscribe-to-remhq
 
Follow On:
YouTube: http://found.ee/REM-youtube-r
Facebook: http://found.ee/REM-Facebook-r
Twitter: http://found.ee/REM-twitter-r
Instagram: http://found.ee/REM-instagram-r
Spotify: http://found.ee/REM-spotify-r-1
Apple Music: http://found.ee/REM-apple-r
REMHQ: http://found.ee/REMHQ-r",2d,8736,PT5M45S,0,FALSE,254583,none,rectangular,2009-10-27T02:30:26.000Z,,CKwCEAA,"['R.E.M.', 'Alt Rock', 'Everybody Hurts', 'Michael Stipe', 'Mike Mills', 'Craft Recordings', 'Pop', 'REM', 'Automatic For The People', 'Rock', 'Peter Buck']",R.E.M. - Everybody Hurts (Official Music Video),5rOiW_xY-kc,43756191
FALSE,10,UCIZEXq0LJbVUw2HgJHE5RJw,OKGoVEVO,19236,,xxNoneFoundxx,sd,Music video by OK Go performing Here It Goes Again (The Treadmill Video).,2d,5690,PT3M5S,0,TRUE,324162,none,rectangular,2009-02-27T04:15:26.000Z,"{'allowed': ['AR', 'AS', 'AQ', 'AW', 'AT', 'AU', 'AZ', 'YE', 'AG', 'AD', 'AE', 'AI', 'AO', 'AL', 'AM', 'PA', 'CX', 'PE', 'PG', 'PF', 'IR', 'IS', 'PK', 'IQ', 'PM', 'PL', 'IT', 'PN', 'PR', 'IN', 'IO', 'IL', 'PY', 'ID', 'IE', 'CR', 'WF', 'HR', 'HU', 'HT', 'CU', 'HK', 'HM', 'CV', 'WS', 'GT', 'GU', 'LK', 'GW', 'GP', 'GQ', 'GR', 'GS', 'LI', 'GY', 'GD', 'GE', 'GF', 'GA', 'GB', 'GM', 'GN', 'GH', 'GI', 'LU', 'VI', 'VN', 'LT', 'VC', 'SD', 'VG', 'VE', 'OM', 'LV', 'YT', 'VU', 'LS', 'MG', 'FR', 'HN', 'MD', 'FK', 'FJ', 'FI', 'FO', 'FM', 'MC', 'NC', 'NA', 'UM', 'NG', 'NF', 'NE', 'UG', 'NI', 'MA', 'NO', 'PT', 'NL', 'NR', 'NP', 'UZ', 'NU', 'PH', 'NZ', 'ML', 'BW', 'ET', 'ER', 'ES', 'LR', 'MH', 'EH', 'EG', 'EE', 'EC', 'TM', 'TL', 'TO', 'TN', 'TH', 'TK', 'TJ', 'MN', 'MO', 'TG', 'TF', 'TC', 'MV', 'MW', 'MT', 'MU', 'MR', 'MS', 'MP', 'MQ', 'TT', 'TW', 'TV', 'MZ', 'TD', 'MX', 'MY', 'PW', 'DZ', 'TZ', 'DM', 'DO', 'DK', 'DJ', 'DE', 'SY', 'SZ', 'LA', 'LC', 'LB', 'SR', 'BH', 'ST', 'SV', 'SH', 'SI', 'SJ', 'SK', 'SL', 'SM', 'SN', 'SO', 'SA', 'SB', 'SC', 'LY', 'SE', 'SG', 'BD', 'UA', 'CH', 'CI', 'KR', 'CK', 'CL', 'CM', 'CN', 'CO', 'RW', 'KY', 'KZ', 'CC', 'CD', 'CF', 'CG', 'RO', 'CY', 'CZ', 'KE', 'KH', 'KI', 'RE', 'KM', 'KN', 'KP', 'ZA', 'ZM', 'UY', 'ZW', 'TR', 'BO', 'BN', 'QA', 'BJ', 'BI', 'JP', 'BG', 'BF', 'BE', 'KW', 'BB', 'BA', 'US', 'BZ', 'BY', 'CA', 'JO', 'BV', 'JM', 'BT', 'BS', 'BR', 'RU']}",CKwCEAA,"['OK', 'Go', 'Here', 'It', 'Goes', 'Again', '(The', 'Treadmill', 'Video)']",OK Go - Here It Goes Again,dTAAsCNK7RA,43310453
FALSE,10,UCbulh9WdLtEXiooRcYK7SWw,MetallicaTV,49273,,xxNoneFoundxx,hd,"From the album ""Hardwired...To Self-Destruct"" available everywhere on November 18.

Directed by Colin Hakes & The Artist

© 2016 Blackened Recordings

Follow Metallica:
http://www.metallica.com
http://www.livemetallica.com
http://www.facebook.com/metallica
http://www.twitter.com/metallica
http://www.instagram.com/metallica
http://www.youtube.com/metallicatv",2d,22004,PT3M19S,0,TRUE,391857,none,rectangular,2016-08-18T19:36:07.000Z,,CKwCEAA,"['metallica', 'music video']",Metallica: Hardwired (Official Music Video),uhBHL3v4d3I,42214902
TRUE,24,UCSAUGyc_xA8uYzaIVG6MESQ,nigahiga,94190,,en,hd,"Get the song at: http://itunes.apple.com/us/album/bromance-single/id512264961



See how in his Making the Music video http://www.youtube.com/watch?v=5LUmxmQMVWA

Music and Lyrics by Chester See (The Singer)
http://www.youtube.com/chestersee

Check out Chester's acoustic version!
http://youtu.be/VMFHZv7jGfc
Andy Lange produced the music http://www.youtube.com/andylangemusic




Justin Safaei (cinematographer)
http://www.youtubecom/jsafaei

Sean Fujiyoshi
Wayne Brady
Andrew Garcia
Dtrix
Wong Fu
Lana
Abdul
Charlie
Too many to name
+ MUCH MORE

Find me on:
Twitter
http://www.twitter.com/TheRealRyanHiga
Facebook
http://www.facebook.com/HigaTV
Website
http://www.higatv.com
2nd Channel
http://www.youtube.com/higatv


*LYRICS

Verse 1
Its like Eminem and Dr. Dre
If I loved you more I might be gay
And when I'm feeling down
You know just what to say
You my homie, Yeah you know me
And if you ever need a wingman
I'd let any girl blow me off
Cus you're more important than the rest
I confess, I'm a mess
If I'm not hanging with my BFF
You know its true, you my male boo, 
Now sing the chorus with me if you're feeling the same way too.


Chorus
Bromance, nothing really gay about it
Not, that there's anything wrong with being gay
Bromance, SHouldn't be ashamed or hide it
I love you in the most heterosexual way.

Verse 2
Hold me
To a promise that I""ll be the kind of the friend that in the end
Will always keep you company
Because when the world gets tough
And times get hard
I will always love you, I'll be your bodyguard 
Cus you're my bestie, and if you test me
I'll prove it time and time again, I got your back until the end
A brotha from anotha motha never knew how much I loved ya
Till i started singing this song... huh?


Chorus
Bromance, nothing really gay about it
Not, that there's anything wrong with being gay
Bromance, SHouldn't be ashamed or hide it
I love you in the most heterosexual way.

Bridge
Now that I told you how I feel
Hope you feel the same way too
BUT if you dont, this song was just a joke
BUT if you do, I LOVE YOU


Chorus
Bromance, nothing really gay about it
Not, that there's anything wrong with being gay
Bromance, SHouldn't be ashamed or hide it
I love you in the most heterosexual way.",2d,8012,PT3M47S,0,TRUE,588710,none,rectangular,2012-03-21T09:21:21.000Z,,CKwCEAA,"['bromance', 'nigahiga', 'ryan', 'higa', 'music', 'video', 'chester', 'see', 'wayne', 'brady', 'dtrix', 'andrew', 'garcia', 'victor', 'kim']",Bromance (Official Music Video),EJVt8kUAm9Q,41840834
FALSE,10,UCjXfz0RBwagVrDo7uL6liqg,WeezerVEVO,13925,,xxNoneFoundxx,sd,Music video by Weezer performing Buddy Holly. (C) 1994 Geffen Records,2d,6160,PT4M1S,0,TRUE,194989,none,rectangular,2009-06-17T05:24:32.000Z,,CKwCEAA,"['Weezer', 'Geffen', 'Rock']",Weezer - Buddy Holly,kemivUKb4f4,41353018
FALSE,10,UC194cPvPaGJjhJBEGwG6vxg,OK Go,22226,,xxNoneFoundxx,hd,"Website | www.okgo.net
Instagram | www.instagram.com/okgo
Twitter | www.twitter.com/okgo
Facebook | www.facebook.com/okgo
Store | https://shop.bandwear.com/collections/ok-go-shop

See more about the guitars at: http://www.gretschguitars.com/features/okgo

The new music video from OK Go, made in partnership with Chevrolet. OK Go set up over 1000 instruments over two miles of desert outside Los Angeles. A Chevy Sonic was outfitted with retractable pneumatic arms designed to play the instruments, and the band recorded this version of Needing/Getting, singing as they played the instrument array with the car. The video took 4 months of preparation and 4 days of shooting and recording. There are no ringers or stand-ins; Damian took stunt driving lessons. Each piano had the lowest octaves tuned to the same note so that they'd play the right note no matter where they were struck. Many thanks to Chevy for believing in and supporting such an insane and ambitious project, and to Gretsch for providing the guitars and amps.

For more information visit http://www.okgo.net. 

Director: Brian L. Perkins & Damian Kulash, Jr.
Director of Photography: Yon Thomas
Editor: Doug Walker
Producer: Luke Ricci",2d,8050,PT3M54S,0,TRUE,372174,none,rectangular,2012-02-05T19:00:00.000Z,,CKwCEAA,"['OKGoVid30', 'ThisIsAnOKGoMusicVideo', 'OK Go Music Video', 'okgo', 'ok go', 'needing getting', 'needing/getting', 'chevrolet', 'chevy', 'chevy sonic', 'super bowl', 'super bowl ad', 'super bowl commercial', 'music video', 'car video', 'car music video', 'NeedingOKGo', 'h34daqw1', 'ba712']",OK Go - Needing/Getting - Official Video,MejbOFk7H6c,41175732
TRUE,28,UCtGG8ucQgEJPeUPhJZ4M4jA,Rare Earth,80283,,en,hd,"NEW YOUTUBE SERIES (Rare Earth): https://www.youtube.com/playlist?list=PLPfak9ofGSn9sWgKrHrXrxQXXxwhCblaT

Rest in peace, Starman.

A revised version of David Bowie's Space Oddity, recorded by Commander Chris Hadfield on board the International Space Station.

Composition: “SPACE ODDITY”
Written by David Bowie
Published by Onward Music Limited

(Note: This video cannot be reproduced and is licensed for online music use only.)

With thanks to Emm Gryner, Joe Corcoran, Andrew Tidby and Evan Hadfield for all their hard work.

Captioning kindly provided by CHS (www.chs.ca)

From the album “Space Sessions: Songs From a Tin Can.” Available everywhere now.
CD/LP: http://www.smarturl.it/SpaceSessionsPhys
Download: http://www.smarturl.it/SpaceSessionsDL
Stream: http://www.smarturl.it/SpaceSesionsStrm",2d,9088,PT5M31S,0,FALSE,749937,none,rectangular,2013-05-12T20:53:32.000Z,,CKwCEAA,"['Chris Hadfield', 'Hadfield', 'Astronaut', 'Space', 'Spaceflight', 'NASA', 'Soyuz', 'David Bowie', 'Space Oddity', 'Bowie', 'Emm Gryner', 'Joe Corcoran', 'Tidby', 'Andrew Tidby', 'Evan', 'Earth', 'music video', 'Rare Earth', 'Evan Hadfield', ""Chris Hadfield's Rare Earth"", 'Rare Earth Documentary', 'Major Tom', 'Ground Control to Major Tom']",Space Oddity,KaOC9danxNo,41129428
FALSE,10,UC194cPvPaGJjhJBEGwG6vxg,OK Go,12758,,xxNoneFoundxx,hd,"Website | www.okgo.net
Instagram | www.instagram.com/okgo
Twitter | www.twitter.com/okgo
Facebook | www.facebook.com/okgo
Store | https://shop.bandwear.com/collections/ok-go-shop

LYRICS:

I won’t let you down, no I won’t let you down. I won’t let you down, my love.

Nikki, she’s got no flag to fly, but she don’t seem to mind that much, no she don’t seem 
to mind.
And you, you’ve got your armor on. Nights out in babylon, yeah, nights out in babylon.
But maybe all you need is someone to trust, maybe all you need is someone.
And I won’t let you down, no I won’t let you down. I won’t let you down, my love.
I won’t let you down.

Now Emily’s got no tricks to try, but she don’t seem that much to mind, no she don’t 
seem to mind that much to me. 
And you’ve got what the whole world wants, so strap that armor tighter on, double on 
down like it’s gonna make you free.
But maybe all you need is someone to trust, maybe all you need is someone.
And I won’t let you down, no I won’t let you down. I won’t let you down, my love.
I won’t let you down.

CREDITS:

Creative Director: Morihiro Harano
Art Director: Jun Nishida
Director: Kazuaki Seki and Damian Kulash, Jr. 
Choreographer: furitsukekagyou air:man

Cameraman: Makoto Okuguchi
Lighting: Akiyoshi Irio
GRIP: Takashi Taniguchi
DIT: Taito Oyama
Multi-Copter Pilot: Kenji Yasuda
Stylist: Kazuki Yunoki
Hair Make: Asuka Fujio
Sound Operator: Isao Yoshida
Location Coordinator: Kyohei Kitamura   
Online Editor: Shunsuke Kakuuchi, Takashi Tanaka 
Colorist: Shigeyuki Toriumi
Translator: Aiko Ishikawa, Ryuzo Tsutsui, Sumire Matsumura

UNI-CUB: Kazuyuki Iwata, Hirokazu Hara, Shinichiro Kobashi, Makoto Hasegawa
Mass Games Design + Previsualization: Daisuke Sasaki, David Robert, Munechika Inudo, Yoshifumi Sadahara, Gilles Brossard
Interactive: Ryo Tsukiji, Kousei Motoyoshi, Nobuaki Arikata, Kenshiro Nakashima, Junichi Arakawa, Masanobu Ishii, Yusuke Kitani
Making-of: Makoto Kubota

Assistant-director: Hideaki Jinbo
Production Manager: Satoshi Miyata   
Agency Producer: Shiro Miyamoto, Naoyuki Masuda, Misato Tachibana
Producer: Mitsuru Yamamori

Cast: OK Go
Cameo: Perfume
Special thanks to: the school girl dancers and Honda

Creative Agency: Mori Inc.",2d,6752,PT5M21S,0,TRUE,348737,none,rectangular,2014-10-27T12:15:43.000Z,,CKwCEAA,"[""I Won't Let You Down"", 'OK Go (Musical Group)', 'Official', 'h34daqw1', 'Damian Kulash (Music Video Performer)', 'Andy Ross (Music Video Performer)', 'Dan Konopka', 'Timothy Nordwind', 'morihiro harano', 'i wont let you down']",OK Go - I Won't Let You Down - Official Video,u1ZB_rGFyeU,39443827
FALSE,10,UCz8ZHx5wFQpXWywaL2uqevw,Janet Jackson,29761,,xxNoneFoundxx,hd,"Janet Jackson x Daddy Yankee - Made For Now

🎵 Watch, Listen, Buy, Connect: http://www.2lin.cc/JanetMadeForNow

Amazon: https://amzn.to/2vQGyfQ
Spotify: https://spoti.fi/2Brhgue
iTunes: http://bit.ly/iTunes_MadeForNow

Made For Now, The first video from Janet Jackson’s upcoming album.

💻http://janetjackson.com",2d,17742,PT3M33S,0,TRUE,376580,none,rectangular,2018-08-17T04:00:03.000Z,,CKwCEAA,"['Janet Jackson', 'daddy yankee', 'Rhythm Nation 1814', 'made for now', 'made for now janet jackson', 'janet', 'Made For Now - Janet Jackson x Daddy Yankee [Official Video]', 'daddy made for now', 'janet made for now', 'made for now janet', 'together again', 'made for now daddy', 'jackson made for now', 'daddy yankee made for now', 'daddy yankee made', 'daddy', 'yankee made for now', 'janet made', 'official video', 'video oficial', 'big boss', 'pop', 'afrobeat', 'r&b', 'reggaeton', 'new music', 'new york', 'janet jackson 2018']",Janet Jackson x Daddy Yankee - Made For Now [Official Video],seh_fZJqB94,38889210
TRUE,23,UCb4jjgJb5rtQqQN5GcypFow,The Axis of Awesome,33722,,xxNoneFoundxx,hd,"Ever wonder why all those pop songs sound kinda the same? Well, it's pretty simple; They all use the same 4 Chords! Subscribe For More: http://bit.ly/TheAxisofAwesome

Download 4 Chords and check out our albums on iTunes
https://itunes.apple.com/artist/the-axis-of-awesome/id369074163

SONGS in 4 CHORDS
Journey -- ""Don't Stop Believing""
James Blunt -- ""You're Beautiful""
Black Eyed Peas -- ""Where Is the Love""
Alphaville -- ""Forever Young""
Jason Mraz -- ""I'm Yours""
Train -- ""Hey Soul Sister""
The Calling -- ""Wherever You Will Go""
Elton John -- ""Can You Feel The Love Tonight"" (from The Lion King)
Akon -- ""Don't Matter""
John Denver -- ""Take Me Home, Country Roads""
Lady Gaga -- ""Paparazzi""
U2 -- ""With Or Without You""
The Last Goodnight -- ""Pictures of You""
Maroon Five -- ""She Will Be Loved""
The Beatles -- ""Let It Be""
Bob Marley -- ""No Woman No Cry""
Marcy Playground -- ""Sex and Candy""
Men At Work -- ""Land Down Under""
Theme from America's Funniest Home Videos
Jack Johnson -- ""Taylor""
Spice Girls -- ""Two Become One""
A Ha -- ""Take On Me""
Green Day -- ""When I Come Around""
Eagle Eye Cherry -- ""Save Tonight""
Toto -- ""Africa""
Beyonce -- ""If I Were A Boy""
Kelly Clarkson -- ""Behind These Hazel Eyes""
Jason DeRulo -- ""In My Head""
The Smashing Pumpkins -- ""Bullet With Butterfly Wings""
Joan Osborne -- ""One Of Us""
Avril Lavigne -- ""Complicated""
The Offspring -- ""Self Esteem""
The Offspring -- ""You're Gonna Go Far Kid""
Akon -- ""Beautiful""
Timberland featuring OneRepublic -- ""Apologize""
Eminem featuring Rihanna -- ""Love the Way You Lie""
Bon Jovi -- ""It's My Life""
Lady Gaga -- ""Pokerface""
Aqua -- ""Barbie Girl""
Red Hot Chili Peppers -- ""Otherside""
The Gregory Brothers -- ""Double Rainbow""
MGMT -- ""Kids""
Andrea Bocelli -- ""Time To Say Goodbye""
Robert Burns -- ""Auld Lang Syne""
Five for fighting -- ""Superman""
The Axis of Awesome -- ""Birdplane""
Missy Higgins -- ""Scar""

Thanks for watching and don't forget to subscribe for more awesome music videos and sketches.",2d,7061,PT6M20S,0,FALSE,469587,none,rectangular,2011-07-20T20:32:21.000Z,,CN4CEAA,"['four', 'chords', 'updated', '2011', 'the', 'axis', 'awesome', 'lee', 'naimo', 'benny', 'Davis', 'Jordan', 'Raskopoulos', 'official', 'funny', 'Journey', 'BlackEyedPeas', 'Alphaville', 'Jason', 'Mraz', 'Train', 'Elton', 'John', 'Akon', 'Lady', 'Gaga', 'U2', 'Maroon', 'Five', 'The', 'Beatles', 'Bob', 'Marley', ""America's"", 'Funniest', 'Jack', 'Johnson', 'Spice', 'Girls', 'A-Ha', 'Green', 'Day', 'Beyonce', 'Kelly', 'Clarkson', 'DeRulo', 'Smashing', 'Pumpkins', 'adamhammer', 'adam', 'hammer', 'OneRepublic', 'Eminem', 'Rihanna', 'Bon', 'Jovi', 'Aqua', 'Red', 'Hot', 'Chili', 'Peppers', 'MGMT', 'Superman', 'Birdplane', 'glee']",4 Chords | Music Videos | The Axis Of Awesome,oOlDewpCfZQ,37800951
FALSE,24,UC7DpParfqYQEbFGt5eTX5pQ,Trey Songz,9495,,xxNoneFoundxx,hd,"Trey Songz’ “Animal” from the new album TREMAINE THE ALBUM available now to stream and download: https://atlanti.cr/tremaine
 
Download & Stream TREMAINE THE ALBUM featuring “Nobody Else But You” , “Playboy”, “Song Goes Off"", ""She Lovin It"" and ""Animal"" available now!

Spotify: https://atlantic.lnk.to/tremaineID/spotify
Apple Music: https://atlantic.lnk.to/tremaineID/applemusic
iTunes: https://atlantic.lnk.to/tremaineID/itunes
Google Play: https://atlantic.lnk.to/tremaineID/google-play
Amazon: https://atlantic.lnk.to/tremaineID/amazon

Directed by: Tremaine
Co-Directed by: YashXana
Screenplay written by: Tremaine & YashXana

Post Production/VFX: Elijah Steen/Scissorfilms

Follow Trey Songz:
http://www.treysongz.com
http://store.treysongz.com
http://www.twitter.com/treysongz
http://www.instagram.com/treysongz
http://www.facebook.com/treysongz
https://www.snapchat.com/add/TreySongz
 
Follow Tremaine The Playboy:
http://tremainetheplayboy.com
https://twitter.com/TremainePlayboy
https://www.instagram.com/tremainetheplayboy/
https://www.facebook.com/TTPShow
https://www.snapchat.com/add/TremainePlayboy",2d,22363,PT4M24S,0,TRUE,237274,none,rectangular,2017-03-17T01:00:10.000Z,,CN4CEAA,"['Trey Songz', 'Tremaine', 'Tremaine The Album', 'Tremaine The Playboy', 'Animal', 'Official Music Video', 'Atlantic Records', 'Warner Music Group', 'R&B', 'New Music Video', 'Official Animal', 'Reality Show', 'Dating Show']",Trey Songz - Animal [Official Music Video],3lU_JSby54s,37789924
TRUE,22,UCGCPAOQDZa_TTTXDr5byjww,Joey Graceffa,156068,,en,hd,"This music video means so much to me. I hope you enjoy it
PURCHASE MY BOOK HERE: http://bit.ly/JoeyGraceffaIRL
SONG ON iTUNES: https://itunes.apple.com/us/album/dont-wait/id994060607?i=994060608
SUBSCRIBE: http://bit.ly/JoeyGraceffaSubscribe
GAMING CHANNEL: http://bit.ly/JoeyGraceffaGamesSubscribe
TWITTER: http://bit.ly/JoeyGraceffaTwitter
FACEBOOK: http://bit.ly/JoeyGraceffaFacebook
INSTAGRAM: http://bit.ly/JoeyGraceffaInstagram
VINE: @JoeyGraceffa
SNAPCHAT: @JoeyGraceffa16
------------------------------------------------------------------------

Video Directed By: Andrew Vallentine 
http://www.andrewvallentine.com

Story By: Joey Graceffa 

Director of Photography & Colorist: Doug Potts

Production Design By: Yikai Wang 

Makeup, Hair & Special Effects: Monique Paredes 

Edited By: Andrew Vallentine 

Produced By: Daniel Christopher Preda
Website: http://www.misterpreda.com/
Instagram: https://www.instagram.com/misterpreda/?hl=en

Visual Effects By: Kris Sundberg , Ryan Sundberg, & Ember Lab

Set Photographer: Hope Kauffman
Website: http://hopekauffmanphotography.blogspot.com/

Music by:
Eric Leva http://www.ericlevamusic.com/
Brett McLaughlin https://soundcloud.com/LelandOfficial
Matt Parad http://pulserecordings.com/clients/matt-parad/

CAST: 

 Mom/Witch : Lindsey Endreson

 Little Joey: Garret Endreson

Little Prince: Dylan Pobran

Goblins: Hunter Kauffman, Harrison Kauffman, & Jacob Wutke

Young Bullies:
Andrew Stice, Taylor Bennett, & Ethan Macalley

Talent By: 
Rocky Mountain Entertainment Agency
http://www.rm-ea.com/

Assistant Editor: Brianna Gardner

1st AC: Rob Kramig

Gaffer: Anirudh Gattu

Key Grip: Nick Federoff

Location Scout: Hope Kauffman 

------------------------------------------------------------------------
Filmed with an Arri Amira
Edited in Adobe Premiere 
Colored in Davinci Resolve
Shot in Montana, U.S.A",2d,51178,PT4M33S,0,TRUE,1156520,none,rectangular,2015-05-16T21:14:44.000Z,,CN4CEAA,"['Joey Graceffa', 'Joey', 'Graceffa', 'daily', 'vlogger', 'funny', 'stupid', 'cute', 'boy', 'In', 'Real', 'Life', 'IRL', 'Storytellers', 'Wolf', '2K', 'Montana (US State)', ""DON'T WAIT"", ""DON'T WAIT - OFFICIAL MUSIC VIDEO"", 'music video', 'gay', 'coming out', 'gay love', 'alcholism', 'bullying', 'bully', 'joey dont wait', 'joey graceffa music video', 'gay music video', 'gay love story', 'lgbt', 'lgbtQ', 'Official']",DON'T WAIT | OFFICIAL MUSIC VIDEO | Joey Graceffa,Kcwo_mhyqTw,37005840
